fat,sugar,sodium,grade
5.0,3.0,0.115,A
3.5,25.0,0.065,C
3.5,1.0,0.12,A
4.5,5.0,0.09,A
3.5,6.0,0.11,B
1.5,21.0,0.1,C
4.0,6.0,0.1,B
8.0,9.0,0.0,B
8.0,11.0,0.0,B
2.5,4.0,0.0,A
3.0,3.0,0.09,A
7.0,7.0,0.075,B
5.0,5.0,0.065,A
7.0,7.0,0.075,B
5.0,1.0,0.075,A
3.5,4.0,0.065,A
3.0,3.0,0.08,A
3.0,4.0,0.11,A
2.5,4.0,0.09,A
4.5,9.0,0.04,B
6.0,7.0,0.015,B
5.0,5.0,0.065,A
3.0,4.0,0.085,A
3.0,4.0,0.04,A
7.0,7.0,0.1,B
1.5,7.5,0.0,B
3.5,16.0,0.15,C
3.0,5.0,0.045,A
7.0,10.0,0.09,B
7.0,12.0,0.09,B
3.0,3.0,0.048,A
6.0,6.0,0.095,B
6.0,6.0,0.095,B
6.0,10.0,0.09,B
3.0,3.0,0.048,A
5.0,3.0,0.0,A
1.5,1.0,0.0,A
2.0,0.0,0.0,A
2.0,0.0,0.0,A
6.0,2.0,0.0,A
3.0,0.0,0.0,A
3.0,1.5,0.0,A
2.5,0.0,0.0,A
3.0,0.0,0.0,A
3.0,0.0,0.0,A
5.0,3.0,0.0,A
3.0,0.0,0.0,A
2.0,0.0,0.01,A
2.0,0.0,0.11,A
2.0,0.0,0.11,A
2.0,0.0,0.13,A
2.0,1.0,0.02,A
2.0,0.0,0.16,A
0.0,0.0,0.055,A
0.0,0.0,0.04,A
2.0,1.0,0.02,A
2.0,1.0,0.02,A
9.0,0.0,0.0,B
62.0,0.0,0.0,D
20.0,0.0,0.0,C
20.0,0.0,0.0,C
20.0,0.0,0.0,C
31.0,0.0,0.0,C
20.0,0.0,0.0,C
5.0,5.0,0.025,A
3.0,10.0,0.1,B
5.0,10.0,0.025,B
3.0,1.0,0.22,A
3.5,5.0,0.04,A
3.0,8.0,0.14,B
2.0,3.0,0.03,A
4.5,14.0,0.15,C
1.5,1.0,0.0,A
6.0,4.0,0.17,A
3.0,6.0,0.045,B
3.0,1.0,0.065,A
6.0,4.0,0.03,A
3.5,0.015,0.0,A
9.0,0.0,0.0,B
4.0,0.0,0.0,A
1.0,2.0,0.015,A
5.0,2.0,0.18,A
6.0,1.0,0.09,A
4.5,2.0,0.3,A
9.0,15.0,0.125,C
2.5,3.0,0.045,A
3.5,5.0,0.08,A
12.0,11.0,0.115,B
2.0,3.0,0.045,A
19.0,0.0,0.48,C
16.0,0.0,0.48,B
6.0,0.0,0.85,B
2.0,0.0,0.17,A
16.0,0.0,0.48,B
8.0,8.0,0.17,B
7.0,8.0,0.17,B
5.0,7.0,0.1,B
0.0,10.0,0.06,B
1.5,14.0,0.07,C
0.0,15.0,0.05,C
0.0,6.67,0.0,B
7.6,0.0,0.0,B
6.2,16.9,0.039,C
7.5,10.2,0.071,B
6.4,19.8,0.03,C
3.0,10.0,0.07,B
3.0,10.0,0.07,B
1.5,4.9,0.0,A
0.0,0.0,0.65,B
3.0,1.0,0.16,A
1.5,0.0,0.0,A
2.5,1.0,0.135,A
2.5,1.0,0.135,A
1.0,1.0,0.29,A
1.0,1.0,0.05,A
1.0,1.0,0.18,A
0.5,0.0,0.19,A
0.0,0.0,0.04,A
3.5,0.0,0.54,B
0.0,0.0,0.02,A
8.0,7.0,0.38,B
1.0,1.0,0.05,A
4.5,20.0,0.41,C
0.0,0.0,0.01,A
0.0,6.0,0.075,B
0.0,3.0,0.005,A
0.0,14.0,0.0,C
2.0,3.0,0.0,A
4.0,8.0,0.045,B
0.0,0.0,0.06,A
0.0,2.0,0.0,A
0.0,4.0,0.008,A
0.0,0.6,0.0,A
3.0,2.0,0.055,A
5.0,3.0,0.115,A
0.0,12.0,0.01,B
0.0,1.0,0.0,A
0.0,10.0,0.025,B
0.0,20.0,0.17,C
2.0,4.0,0.04,A
0.0,15.0,0.02,C
0.0,2.0,0.0,A
2.0,5.0,0.045,A
4.5,8.0,0.11,B
6.0,0.0,0.0,A
6.0,10.0,0.13,B
5.9,10.9,0.148,B
4.5,8.0,0.11,B
4.0,4.0,0.015,A
6.0,8.0,0.075,B
6.0,10.0,0.08,B
6.0,12.0,0.14,B
6.0,1.0,0.15,A
4.0,8.0,0.115,B
6.0,10.7,0.125,B
6.0,9.0,0.05,B
6.0,11.0,0.19,B
5.0,9.0,0.09,B
6.0,10.0,0.14,B
5.0,9.0,0.09,B
6.0,10.0,0.12,B
6.0,8.0,0.1,B
6.0,8.0,0.07,B
7.0,10.0,0.16,B
6.0,11.0,0.15,B
6.0,9.0,0.1,B
6.0,11.0,0.15,B
2.5,5.0,0.15,A
6.0,20.0,0.02,C
0.4,1.8,0.46,A
3.5,1.0,0.06,A
6.0,0.0,0.0,A
4.5,0.5,0.095,A
3.1,4.0,0.029,A
3.5,8.0,0.0,B
1.5,3.0,0.1,A
1.5,3.0,0.0,A
0.0,15.0,0.0,C
0.0,13.0,0.0,C
11.0,0.0,0.0,B
6.0,21.0,0.0,C
0.0,0.0,0.0,A
0.0,9.0,0.02,B
5.0,8.0,0.0,B
16.0,4.0,1.79,C
0.0,0.0,0.0,A
15.0,4.0,1.86,C
2.0,22.0,1.14,C
15.0,0.0,1.8,C
0.0,11.0,0.01,B
3.0,19.0,0.0,C
6.0,8.0,0.115,B
2.0,13.0,0.055,C
0.0,9.0,0.02,B
3.0,20.0,0.045,C
2.0,19.0,0.0,C
6.0,8.0,0.095,B
1.5,10.0,0.035,B
3.0,21.0,0.085,C
1.0,0.0,0.02,A
6.0,10.9,0.01,B
16.0,12.0,0.08,B
32.3,54.5,0.0,D
3.0,4.0,0.02,A
5.0,6.0,0.25,B
1.0,1.0,0.12,A
1.0,1.0,0.1,A
3.5,2.0,0.13,A
1.0,1.0,0.25,A
16.0,10.0,0.105,B
16.0,11.0,0.0,B
16.0,14.0,0.0,C
18.0,14.0,0.06,C
5.0,2.0,0.005,A
6.0,4.0,0.02,A
20.0,8.0,0.0,C
15.0,11.0,0.0,B
0.0,3.0,0.0,A
4.0,4.0,0.075,A
2.5,15.0,0.07,C
3.0,6.0,0.055,B
2.5,15.0,0.07,C
0.0,0.0,0.0,A
0.0,0.0,0.095,A
2.0,3.0,0.01,A
2.0,0.0,0.0,A
2.5,0.0,0.015,A
2.0,3.0,30.0,D
2.0,2.0,0.02,A
5.0,10.0,0.23,B
5.0,8.0,0.14,B
4.0,11.0,0.125,B
3.5,5.0,0.17,A
8.0,13.0,0.125,C
1.5,2.0,0.04,A
4.5,11.0,0.29,B
2.5,0.0,0.0,A
5.0,8.0,0.27,B
8.0,19.0,0.06,C
3.0,2.0,0.03,A
7.0,16.0,0.075,C
5.0,8.0,0.095,B
5.0,6.0,0.26,B
2.5,2.0,0.03,A
7.0,0.0,0.0,B
1.5,0.0,0.0,A
3.5,9.0,0.12,B
16.0,8.0,0.15,B
12.0,12.0,0.045,B
11.0,11.0,0.16,B
8.0,8.0,0.3,B
12.0,11.0,0.13,B
11.0,12.0,0.16,B
8.0,0.9,0.27,B
14.0,13.0,1.263,C
9.0,1.0,0.89,B
10.0,13.0,0.09,C
19.0,12.0,1.06,C
8.0,2.5,1.09,B
20.0,6.0,1.4,C
3.0,0.0,0.04,A
11.0,5.0,0.655,B
5.0,0.0,0.0,A
0.2,29.0,0.001,D
7.0,0.0,0.075,B
4.0,0.0,0.0,A
0.0,3.0,1.64,C
2.0,0.0,0.0,A
3.0,0.0,0.0,A
7.0,5.0,0.12,B
4.5,5.0,0.08,A
6.0,13.0,0.25,C
6.0,8.0,0.105,B
9.0,7.0,0.05,B
4.5,4.0,0.08,A
2.5,2.0,0.025,A
7.0,10.0,0.105,B
4.5,4.0,0.075,A
6.0,14.0,0.135,C
3.5,1.0,0.035,A
6.0,7.0,0.88,B
5.0,4.0,0.055,A
9.0,13.0,0.065,C
3.0,2.0,0.085,A
4.0,0.0,0.0,A
1.0,1.0,0.01,A
0.8,2.2,0.002,A
0.6,0.0,0.004,A
0.3,0.0,0.007,A
9.0,0.0,0.0,B
3.0,0.0,0.0,A
11.0,0.0,0.0,B
11.0,0.0,0.0,B
0.0,28.0,0.02,D
0.0,38.0,0.025,D
6.0,0.0,0.12,A
4.0,7.0,0.21,B
3.0,11.0,0.2,B
3.0,14.0,0.15,C
3.5,18.0,0.17,C
2.0,11.0,0.03,B
3.0,13.0,0.01,C
2.5,13.0,0.01,C
0.0,0.0,0.11,A
2.0,0.0,0.8,B
4.0,0.0,0.0,A
28.0,1.0,0.0,C
21.0,1.0,0.84,C
9.0,2.0,0.0,B
12.0,2.0,0.822,B
0.0,0.0,0.0,A
0.0,28.0,0.12,D
0.0,14.0,0.12,C
0.0,9.0,0.13,B
0.0,14.0,0.12,C
0.0,4.0,0.0,A
0.0,11.0,0.0,B
0.0,20.0,0.0,C
8.0,14.0,0.06,C
8.0,10.0,0.065,B
8.0,13.0,0.03,C
9.0,13.0,0.07,C
6.0,10.0,0.055,B
9.0,13.0,0.08,C
6.0,0.0,0.0,A
10.0,14.0,0.05,C
8.0,8.0,0.025,B
4.5,7.0,0.045,B
4.0,7.0,0.045,B
10.0,9.0,0.14,B
10.0,13.0,0.055,C
7.0,10.0,0.055,B
0.0,28.0,0.01,D
0.0,25.0,0.02,C
0.0,21.0,0.02,C
0.0,16.0,0.0,C
0.0,14.0,0.02,C
1.0,4.0,0.58,B
2.0,6.0,0.46,B
1.5,21.0,0.06,C
1.5,21.0,0.21,C
0.5,18.0,0.28,C
4.5,6.0,0.025,B
0.0,19.0,0.0,C
1.0,2.0,1.5,C
9.0,3.0,2.08,C
2.5,16.0,0.04,C
2.5,10.0,0.0,B
16.0,6.0,0.96,B
11.0,5.0,1.03,B
16.0,4.0,1.32,C
15.0,5.0,0.72,B
15.0,4.0,1.2,B
16.0,3.0,0.83,B
18.0,6.0,0.93,C
17.0,4.0,1.49,C
17.0,4.0,0.95,C
13.0,4.0,1.32,C
18.0,5.0,0.91,C
6.0,3.0,0.6,B
8.0,3.0,0.6,B
15.0,5.0,1.37,C
15.0,5.0,1.37,C
11.0,4.0,1.42,C
15.0,2.0,1.07,B
14.0,4.0,0.0,B
1.5,13.0,0.15,C
2.0,17.0,0.21,C
1.5,12.0,0.0,B
3.0,0.0,0.2,A
1.5,12.0,0.19,B
1.0,0.0,0.24,A
3.0,19.0,0.07,C
3.0,20.0,0.095,C
1.5,6.0,0.045,B
3.0,24.0,0.0,C
3.0,19.0,0.105,C
4.5,22.0,0.135,C
4.0,16.0,0.03,C
1.0,28.0,0.045,D
1.0,18.0,0.15,C
4.0,14.0,0.12,C
0.0,31.0,0.115,D
0.0,31.0,0.145,D
0.75,6.0,0.0,B
8.0,7.0,0.12,B
6.0,7.0,0.125,B
7.0,11.0,0.21,B
7.0,7.0,0.18,B
5.0,7.0,0.14,B
7.0,10.0,0.19,B
5.0,7.0,0.14,B
7.0,10.0,0.0,B
4.0,8.0,0.21,B
7.0,6.0,0.16,B
7.0,6.0,0.24,B
7.0,7.0,0.18,B
8.0,7.0,0.0,B
9.0,5.0,0.16,B
4.5,7.0,0.17,B
8.0,0.0,0.14,B
8.0,0.0,0.074,B
7.0,1.0,0.135,B
6.0,0.0,0.14,A
8.0,0.0,0.17,B
7.0,0.0,0.25,B
7.0,0.0,0.135,B
12.0,0.0,0.21,B
5.0,0.0,0.29,A
3.5,0.0,0.19,A
6.0,0.0,0.23,A
2.0,0.0,0.15,A
6.0,4.0,0.3,A
3.0,1.0,0.115,A
5.0,0.0,0.24,A
8.0,1.0,0.42,B
4.5,0.0,0.31,A
3.5,0.0,0.1,A
5.0,1.0,0.23,A
0.5,0.0,0.1,A
2.0,0.0,0.0,A
3.0,0.0,0.0,A
2.3,0.0,0.0,A
3.5,0.0,0.0,A
4.5,0.0,0.0,A
3.0,0.0,0.0,A
2.5,4.0,0.105,A
3.0,1.0,0.012,A
3.0,2.0,0.0,A
4.0,2.0,0.2,A
3.0,2.0,0.001,A
1.5,4.0,0.025,A
3.0,5.0,0.01,A
1.5,0.0,0.07,A
1.5,1.0,0.07,A
4.5,3.0,0.245,A
1.5,4.0,0.0,A
2.0,6.0,0.0,B
1.5,4.0,0.125,A
1.5,4.0,0.0,A
1.0,3.0,0.01,A
2.0,4.0,0.15,A
6.0,5.0,0.15,A
4.0,2.0,0.16,A
0.6,2.0,0.095,A
4.0,3.0,0.23,A
2.5,10.0,1.24,B
6.0,0.0,0.38,A
8.0,3.0,0.74,B
3.5,19.0,1.39,C
0.0,3.0,0.41,A
1.5,7.0,0.31,B
3.5,1.0,0.32,A
3.0,7.0,0.7,B
4.5,0.0,0.24,A
4.0,0.0,0.29,A
19.0,0.0,1.134,C
6.0,2.0,0.82,B
4.0,0.0,0.12,A
1.5,0.0,0.42,A
0.0,15.0,0.99,C
6.0,0.0,0.38,A
4.5,0.0,0.24,A
6.0,0.0,0.38,A
0.5,4.0,0.0,A
1.0,0.0,0.43,A
3.0,0.0,0.29,A
4.0,0.0,0.37,A
4.0,0.0,0.33,A
1.5,2.0,0.0,A
1.5,0.0,0.0,A
4.5,0.0,0.39,A
0.0,0.0,0.0,A
6.0,0.0,0.38,A
1.0,4.0,0.36,A
0.5,1.0,0.22,A
0.5,0.0,0.01,A
3.0,0.0,0.29,A
5.0,2.0,0.83,B
6.0,0.0,0.15,A
6.0,3.0,0.26,A
0.5,9.0,0.035,B
2.0,0.0,0.065,A
3.0,4.0,0.04,A
2.0,2.0,0.49,A
3.0,3.0,0.0,A
0.5,2.0,0.025,A
5.0,1.0,0.065,A
3.0,6.0,0.01,B
3.0,4.0,0.04,A
3.0,5.0,0.015,A
3.0,5.0,0.02,A
0.5,5.0,0.03,A
1.0,4.0,0.52,B
3.6,1.16,0.37,A
7.0,3.0,0.0,B
1.0,0.0,0.0,A
0.5,2.0,0.0,A
0.0,3.0,0.0,A
0.5,3.0,0.0,A
1.0,3.0,0.0,A
4.0,1.0,0.3,A
1.5,0.0,0.16,A
3.0,0.0,0.01,A
1.0,0.0,0.005,A
1.0,0.0,0.0,A
2.0,0.0,30.0,D
2.0,0.0,0.03,A
2.0,0.0,0.03,A
8.0,8.0,0.33,B
0.0,1.0,0.01,A
0.0,0.0,0.05,A
0.0,0.0,0.05,A
0.0,0.0,0.05,A
4.0,0.0,0.15,A
4.5,0.0,0.135,A
2.5,18.0,0.0,C
3.5,16.0,0.0,C
2.0,16.0,0.02,C
0.0,0.0,0.0,A
3.0,0.0,0.25,A
3.0,0.0,0.25,A
0.0,0.0,0.17,A
0.0,0.0,0.055,A
0.0,0.0,0.14,A
0.0,1.0,0.0,A
0.0,0.0,0.075,A
2.0,2.0,0.52,B
0.5,0.0,0.035,A
1.0,3.0,0.07,A
1.0,0.0,0.09,A
0.0,0.0,0.125,A
1.0,3.0,0.07,A
0.5,2.0,0.095,A
1.0,1.0,0.11,A
3.0,0.0,0.045,A
1.5,3.0,0.06,A
0.0,0.0,0.0,A
0.0,0.0,0.1,A
0.0,0.0,0.17,A
0.0,0.0,0.125,A
0.0,0.0,0.17,A
0.0,0.0,0.14,A
1.0,2.0,0.095,A
1.5,3.0,0.06,A
1.0,3.0,0.07,A
1.0,2.0,0.065,A
1.5,0.0,0.095,A
1.0,2.0,0.055,A
3.0,0.0,0.0,A
0.0,1.0,0.24,A
6.0,0.0,0.09,A
8.0,1.0,0.11,B
7.0,0.0,0.125,B
20.0,0.0,0.0,C
6.0,1.0,0.06,A
18.0,0.0,0.21,C
5.0,1.0,0.0,A
7.0,0.0,0.125,B
10.0,10.0,0.05,B
5.0,1.0,0.1,A
5.0,1.0,0.05,A
3.0,0.0,0.0,A
2.5,7.0,0.085,B
3.0,11.0,0.08,B
2.5,7.0,0.0,B
3.0,12.0,0.0,B
2.0,0.0,0.0,A
4.0,1.0,0.0,A
3.0,11.0,0.1,B
3.5,0.0,0.0,A
3.7,7.7,0.0,B
3.0,0.5,0.002,A
8.6,1.3,3.7,D
2.7,8.4,0.073,B
4.8,9.3,0.142,B
3.5,0.0,0.0,A
3.1,9.1,0.067,B
3.5,10.0,0.1,B
4.0,0.0,0.0,A
2.5,0.0,0.29,A
2.0,1.0,0.27,A
2.0,5.0,0.09,A
2.0,11.0,0.054,B
3.0,0.0,0.0,A
2.5,7.0,0.085,B
1.0,1.0,0.03,A
17.0,0.0,0.0,C
0.0,0.0,0.0,A
0.5,1.0,0.13,A
3.5,4.0,0.17,A
6.0,27.0,0.48,D
9.0,7.0,0.2,B
2.5,4.0,0.13,A
2.5,10.0,0.075,B
2.0,0.0,0.065,A
4.0,13.0,0.09,C
3.0,13.0,0.08,C
0.0,0.0,0.0,A
2.5,9.0,0.05,B
2.0,12.0,0.0,B
0.0,5.0,0.02,A
2.0,11.0,0.065,B
1.5,6.0,0.03,B
2.5,9.0,0.065,B
0.0,1.0,0.01,A
0.0,0.0,0.0,A
2.5,2.0,0.085,A
5.0,4.0,0.23,A
0.5,0.0,0.23,A
0.0,10.0,0.01,B
0.0,0.0,0.01,A
0.0,2.0,0.02,A
0.0,3.0,0.005,A
0.0,0.0,0.0,A
0.0,1.0,0.0,A
0.0,0.0,0.01,A
0.0,3.0,0.0,A
3.0,1.0,0.12,A
3.0,0.0,0.075,A
3.0,0.0,0.06,A
3.0,0.0,0.12,A
4.0,0.0,0.09,A
13.0,20.0,0.0,C
12.0,20.0,0.12,C
1.5,3.0,0.035,A
10.0,9.0,0.095,B
1.5,4.0,0.0,A
1.5,4.0,0.045,A
3.0,6.0,0.067,B
2.0,3.0,0.02,A
4.5,14.0,0.105,C
0.0,0.0,0.0,A
0.0,21.0,0.0,C
14.0,9.0,0.13,B
16.0,21.0,0.13,C
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,5.6,0.0,B
2.5,23.0,0.055,C
0.0,19.0,0.03,C
17.0,2.0,0.02,C
0.0,0.0,0.018,A
0.0,23.0,0.0,C
0.0,11.0,0.02,B
0.0,15.0,0.0,C
5.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
12.0,5.0,0.11,B
0.0,16.0,0.035,C
7.0,15.0,0.0,C
0.0,0.0,0.0,A
16.0,1.0,0.045,B
0.0,0.0,0.09,A
0.0,0.0,0.0,A
4.8,2.0,0.044,A
0.0,15.0,0.0,C
12.0,17.0,0.22,C
0.0,14.0,0.0,C
0.0,17.0,0.015,C
0.0,11.0,0.005,B
5.4,0.0,0.097,A
2.8,8.0,0.028,B
4.5,0.0,0.0,A
13.0,2.0,0.11,B
0.0,24.0,0.01,C
11.0,16.0,0.18,C
0.0,14.0,0.07,C
0.0,18.0,0.005,C
0.0,10.0,0.055,B
0.0,0.0,0.0,A
4.4,0.0,0.0,A
0.0,12.0,0.0,B
0.0,0.0,0.0,A
4.0,5.5,0.059,B
0.0,22.0,0.0,C
0.0,16.0,0.0,C
0.0,0.0,0.009,A
0.0,1.0,0.0,A
0.0,2.0,0.0,A
0.0,0.0,0.0,A
0.0,5.0,0.01,A
5.2,1.5,0.0,A
0.6,18.0,0.0,C
0.0,6.5,0.002,B
26.0,2.6,0.0,C
25.0,0.0,0.0,C
21.0,3.0,0.003,C
26.0,6.7,1.9,C
63.0,2.2,0.0,D
26.0,8.0,1.4,C
21.0,7.9,1.7,C
26.0,14.0,1.6,C
26.0,3.6,1.2,C
1.0,0.0,0.16,A
0.0,0.0,0.0,A
18.25,0.0,1.418,C
15.0,2.0,0.54,B
21.25,0.0,1.285,C
0.0,53.0,0.08,D
36.0,0.0,0.0,D
4.5,7.0,0.1,B
3.5,1.0,0.07,A
3.0,3.0,0.035,A
2.0,3.0,0.04,A
10.0,0.0,0.0,B
17.0,2.0,1.37,C
15.0,2.0,0.97,B
15.0,2.0,0.97,B
15.0,5.0,0.87,B
1.5,4.0,0.025,A
3.5,0.0,0.0,A
11.0,0.0,0.0,B
2.0,4.0,0.05,A
2.0,0.0,0.0,A
1.5,2.0,0.015,A
5.0,7.0,0.05,B
2.0,4.0,0.01,A
2.5,4.0,0.01,A
1.5,3.0,0.02,A
2.0,3.0,0.02,A
2.0,3.0,0.02,A
2.0,2.0,0.02,A
2.0,3.0,0.025,A
2.5,3.0,0.025,A
0.0,0.0,0.0,A
0.0,2.0,0.0,A
0.0,0.0,0.0,A
1.5,3.0,0.06,A
0.0,3.0,0.06,A
1.0,3.0,0.06,A
0.0,0.0,0.0,A
2.8,9.0,0.06,B
3.0,9.0,0.28,B
0.0,3.0,0.06,A
1.5,1.0,0.26,A
9.0,8.0,0.075,B
4.0,4.0,0.05,A
5.0,7.0,0.095,B
6.0,6.0,0.075,B
3.5,4.0,0.045,A
4.5,3.0,0.025,A
11.0,10.0,0.14,B
5.0,5.0,0.07,A
2.0,0.0,0.025,A
2.5,0.0,0.035,A
2.5,0.0,0.035,A
12.0,6.0,0.0,B
9.0,10.0,0.0,B
7.0,10.0,0.045,B
8.0,12.0,0.02,B
6.0,8.0,0.0,B
13.0,4.0,0.0,B
34.0,51.0,0.12,D
11.0,8.0,0.0,B
9.0,12.0,0.015,B
37.0,50.8,0.084,D
6.0,0.0,0.54,B
12.0,0.0,0.26,B
12.0,0.0,0.22,B
20.0,0.0,0.32,C
11.0,0.0,0.34,B
11.0,0.0,0.53,B
13.0,0.0,0.48,B
20.0,1.0,0.48,C
11.0,0.0,0.46,B
17.0,0.0,0.41,C
2.5,1.0,0.085,A
8.0,7.0,0.19,B
10.0,9.0,0.11,B
1.5,5.0,0.045,A
8.0,7.0,0.19,B
8.0,10.0,0.075,B
4.0,6.0,0.24,B
3.5,1.0,0.125,A
3.0,1.0,0.14,A
4.5,4.0,0.03,A
9.0,9.0,0.03,B
4.0,10.0,0.085,B
7.0,6.0,0.0,B
4.0,2.0,0.17,A
9.0,8.0,0.19,B
5.0,6.0,0.09,B
3.0,2.0,0.1,A
5.0,5.0,0.1,A
4.0,3.0,0.105,A
2.5,2.0,0.07,A
3.0,1.0,0.135,A
4.5,5.0,0.08,A
7.0,6.0,0.07,B
6.0,4.0,0.045,A
6.0,4.0,0.045,A
6.0,4.0,0.045,A
6.0,3.0,0.095,A
3.5,2.0,0.17,A
6.0,7.0,0.07,B
3.5,5.0,0.07,A
11.0,8.0,0.13,B
5.0,4.0,0.105,A
4.5,2.0,0.16,A
3.0,4.0,0.06,A
8.0,10.0,0.075,B
2.5,2.0,0.075,A
4.0,6.0,0.24,B
9.0,11.0,0.095,B
2.5,5.0,0.09,A
1.0,2.5,0.021,A
9.0,11.0,0.19,B
5.0,3.0,0.085,A
7.0,8.0,0.2,B
10.0,7.0,0.115,B
3.0,3.0,0.08,A
2.5,0.0,0.085,A
10.0,7.0,0.115,B
8.0,5.0,0.105,B
8.0,7.0,0.085,B
4.0,3.0,0.06,A
4.0,3.0,0.02,A
4.5,6.0,0.0,B
10.0,9.0,0.11,B
4.5,4.0,0.085,A
7.0,6.0,0.08,B
2.5,5.0,0.09,A
4.5,3.0,0.115,A
4.5,3.0,0.15,A
1.5,2.0,0.06,A
2.0,11.0,0.06,B
14.0,13.0,0.261,C
0.0,28.0,0.22,D
2.0,2.0,0.02,A
1.0,5.5,0.03,B
3.5,5.0,0.12,A
2.0,6.0,0.035,B
2.0,6.0,0.0,B
0.0,1.0,0.105,A
1.4,0.1,0.0,A
10.0,0.0,0.0,B
0.7,0.0,0.0,A
0.0,0.0,0.01,A
1.5,1.0,0.35,A
3.5,0.0,0.0,A
0.0,0.0,0.0,A
7.0,0.0,0.0,B
3.5,0.0,0.0,A
0.0,0.0,0.76,B
0.0,0.0,0.16,A
0.0,0.0,0.16,A
0.0,0.0,0.76,B
0.0,0.0,0.0,A
3.8,1.8,0.439,A
23.0,0.0,0.0,C
23.9,18.0,0.316,C
0.0,1.0,0.39,A
1.5,0.0,0.05,A
0.0,0.0,0.56,B
0.0,0.0,0.51,B
0.0,1.0,0.22,A
2.0,4.0,0.38,A
1.5,0.0,0.05,A
1.5,0.0,0.05,A
0.0,2.0,0.34,A
0.0,0.0,0.36,A
0.0,1.0,0.42,A
0.0,1.0,0.0,A
0.0,1.0,0.34,A
0.5,2.0,0.63,B
0.0,1.0,0.4,A
0.0,1.0,0.4,A
0.0,1.0,0.42,A
1.5,2.0,0.63,B
0.0,0.0,0.0,A
1.0,1.0,0.26,A
2.0,2.0,0.095,A
0.5,0.9,0.06,A
5.0,2.0,0.72,B
5.0,2.0,0.8,B
1.0,2.0,0.0,A
0.0,2.0,0.0,A
0.0,9.0,0.0,B
0.0,9.0,0.0,B
0.0,9.0,0.0,B
2.5,1.0,0.015,A
3.5,11.0,0.0,B
3.5,11.0,0.0,B
5.0,4.0,0.0,A
4.5,0.0,0.003,A
14.0,0.0,0.0,B
0.0,7.21,0.0,B
8.0,1.0,0.2,B
7.0,0.0,0.23,B
5.0,1.0,0.135,A
4.0,0.0,0.066,A
0.0,0.0,0.025,A
8.0,0.0,0.0,B
13.0,2.0,0.68,B
13.0,5.0,0.67,B
19.0,0.0,0.0,C
15.9,0.0,0.0,B
18.0,0.0,0.0,C
3.1,0.0,0.0,A
24.0,0.0,0.0,C
19.0,0.0,0.0,C
25.0,0.0,0.0,C
37.0,4.0,0.465,D
12.0,11.0,0.197,B
7.0,12.0,0.189,B
6.0,7.0,0.001,B
21.0,12.0,0.495,C
24.0,9.0,0.568,C
20.0,9.0,0.538,C
19.0,3.0,0.247,C
19.0,7.0,0.529,C
7.0,0.0,0.0,B
43.3,15.9,0.0,D
19.0,14.7,0.0,C
19.1,0.0,0.981,C
23.0,0.0,0.0,C
22.0,16.0,0.36,C
4.0,0.0,0.0,A
5.0,0.0,0.0,A
18.0,0.0,0.0,C
24.0,0.0,0.0,C
14.9,2.7,0.931,B
18.0,0.0,0.0,C
1.5,0.0,0.19,A
5.0,0.0,0.31,A
2.5,0.0,0.23,A
1.0,0.0,0.2,A
5.0,0.0,0.42,A
3.97,0.0,0.0,A
11.9,0.0,0.0,B
7.41,0.0,0.0,B
14.97,4.56,0.12,B
18.0,7.0,0.001,C
18.0,7.0,1.51,C
1.0,2.0,0.115,A
18.0,7.0,1.44,C
16.0,10.0,1.49,C
13.0,4.0,1.46,C
16.0,7.0,1.28,C
16.0,7.0,1.28,C
10.0,6.0,0.82,B
17.0,7.0,1.36,C
20.0,5.0,0.0,C
20.0,11.0,1.33,C
3.0,5.0,1.27,C
17.0,8.0,1.25,C
6.0,3.0,0.8,B
4.9,3.6,0.038,A
1.4,2.1,0.287,A
2.5,3.1,0.038,A
2.9,3.8,0.363,A
2.0,2.5,0.03,A
2.0,2.5,0.03,A
2.0,3.1,0.03,A
2.0,2.5,0.03,A
5.0,6.9,0.788,B
1.9,2.0,0.02,A
2.5,4.0,0.038,A
2.0,2.0,0.04,A
2.5,4.0,0.0,A
2.4,3.2,0.255,A
2.5,3.1,0.038,A
2.5,3.0,0.038,A
10.0,9.0,0.18,B
9.0,11.0,0.125,B
9.0,11.0,0.12,B
12.0,14.0,0.065,C
10.0,11.0,0.16,B
11.0,10.0,0.13,B
11.0,12.0,0.16,B
9.0,0.0,0.0,B
0.0,0.0,0.015,A
9.0,0.0,0.0,B
8.8,5.0,0.1,B
10.2,1.1,0.08,B
3.5,0.3,0.09,A
1.4,0.1,0.036,A
9.7,1.6,0.107,B
0.0,1.0,0.081,A
0.0,4.0,0.48,A
0.0,2.0,0.26,A
0.0,2.0,0.135,A
0.0,2.0,0.62,B
0.0,2.0,0.2,A
0.25,0.0,2.733,D
0.0,2.0,0.38,A
0.0,36.4,11.284,D
0.0,1.0,0.29,A
7.0,13.0,0.15,C
1.5,3.0,0.15,A
6.0,10.0,0.17,B
6.0,4.0,0.125,A
9.0,27.0,0.25,D
3.0,8.0,0.15,B
6.0,5.0,0.21,A
1.0,8.0,0.17,B
